doc_id,zitiert
292273895,1
292273898,1
292273899,1
292273910,1
292273913,1
292273914,1
292273915,1
292273916,1
292273919,1
292273920,1
292273922,1
292273923,1
292273927,1
292273934,1
292273935,1
292273937,1
292273939,1
292273940,1
292273942,1
292273945,1
292273946,1
292273948,1
292273961,1
292273962,1
292273966,1
292273968,1
292273971,1
292273973,1
292273978,1
292273979,1
292273983,1
292273985,1
292273986,1
292273990,1
292273992,1
292273993,1
292273995,1
292273997,1
292273999,1
292274000,1
292274002,1
292274011,1
292274015,1
292274017,1
292274018,1
292274022,1
292274023,1
292274026,1
292274029,1
292274035,1
292274045,1
292274048,1
292274052,1
292274054,1
292274056,1
292274057,1
292274060,1
292274062,1
292274066,1
292274070,1
292274073,1
292274076,1
292274080,1
292274081,1
292274084,1
292274090,1
292274092,1
292274093,1
292274096,1
292274100,1
292274107,1
292274110,1
292274111,1
292274112,1
292274115,1
292274118,1
292274120,1
292274146,1
292274150,1
292274164,1
292274167,1
292274172,1
292274176,1
292274177,1
292274186,1
292274189,1
292274192,1
292274193,1
292274197,1
292274201,1
292274202,1
292274207,1
292274208,1
292274210,1
292274211,1
292274213,1
292274218,1
292274219,1
292274220,1
292274221,1
292274223,1
292274227,1
292274230,1
292274231,1
292274233,1
292274246,1
292274249,1
292274259,1
292274260,1
292274265,1
292274273,1
292274275,1
292274279,1
292274280,1
292274288,1
292274290,1
292274293,1
292274296,1
292274297,1
292274300,1
292274301,1
292274307,1
292274311,1
292274313,1
292274316,1
292274321,1
292274322,1
292274329,1
292274331,1
292274334,1
292274335,1
292274337,1
292274338,1
292274340,1
292274348,1
292274349,1
292274356,1
292274357,1
292274361,1
292274362,1
292274363,1
292274364,1
292274365,1
292274367,1
292274371,1
292274372,1
292274379,1
292274382,1
292274383,1
292274386,1
292274390,1
292274391,1
292274394,1
292274395,1
292274403,1
292274408,1
292274412,1
292274415,1
292274417,1
292274418,1
292274419,1
292274425,1
292274427,1
292274429,1
292274437,1
292274440,1
292274441,1
292274443,1
292274449,1
292274452,1
292274460,1
292274462,1
292274465,1
292274466,1
292274473,1
292274478,1
292274480,1
292274481,1
292274496,1
292274501,1
292274502,1
292274508,1
292274513,1
292274518,1
292274519,1
292274520,1
292274521,1
292274525,1
292274526,1
292274528,1
292274533,1
292274535,1
292274538,1
292274540,1
292274542,1
292274543,1
292274544,1
292274555,1
292274557,1
292274559,1
292274564,1
292274567,1
292274569,1
292274571,1
292274572,1
292274573,1
292274575,1
292274579,1
292274583,1
292274585,1
292274587,1
292274588,1
292274589,1
292274597,1
292274599,1
292274600,1
292274601,1
292274602,1
292274603,1
292274605,1
292274606,1
292274612,1
292274619,1
292274620,1
292274629,1
292274631,1
292274634,1
292274635,1
292274636,1
292274637,1
292274641,1
292274643,1
292274644,1
292274649,1
292274651,1
292274652,1
292274655,1
292274657,1
292274660,1
292274661,1
292274664,1
292274669,1
292274680,1
292274689,1
292274714,1
292274716,1
292274719,1
292274721,1
292274728,1
292274733,1
292274734,1
292274744,1
292274746,1
292274749,1
292274759,1
292274760,1
292274764,1
292274766,1
292274775,1
292274780,1
292274786,1
292274787,1
292274792,1
292274793,1
292274796,1
292274797,1
292274803,1
292274804,1
292274806,1
292274807,1
292274810,1
292274812,1
292274817,1
292274818,1
292274819,1
292274830,1
292274836,1
292274849,1
292274850,1
292274853,1
292274854,1
292274865,1
292274868,1
292274873,1
292274875,1
292274876,1
292274879,1
292274882,1
292274897,1
292274898,1
292274900,1
292274905,1
292274910,1
292274913,1
292274914,1
292274917,1
292274918,1
292274919,1
292274925,1
292274927,1
292274930,1
292274932,1
292274933,1
292274935,1
292274944,1
292274946,1
292274953,1
292274954,1
292274955,1
292274958,1
292274959,1
292274961,1
292274967,1
292274975,1
292274976,1
292274977,1
292274981,1
292274983,1
292274985,1
292274987,1
292274988,1
292274991,1
292274994,1
292274998,1
292275008,1
292275009,1
292275015,1
292275017,1
292275020,1
292275042,1
292275044,1
292275046,1
292275048,1
292275049,1
292275051,1
292275061,1
292275071,1
292275072,1
292275075,1
292275076,1
292275077,1
292275081,1
292275083,1
292275089,1
292275090,1
292275092,1
292275102,1
292275104,1
292275108,1
292275109,1
292275115,1
292275118,1
292275125,1
292275126,1
292275133,1
292275135,1
292275138,1
292275139,1
292275140,1
292275149,1
292275157,1
292275162,1
292275167,1
292275172,1
292275182,1
292275192,1
292275195,1
292275196,1
292275197,1
292275198,1
292275200,1
292275205,1
292275208,1
292275215,1
292275218,1
292275220,1
292275221,1
292275222,1
292275226,1
292275237,1
292275239,1
292275245,1
292275246,1
292275249,1
292275255,1
292275261,1
292275264,1
292275265,1
292275266,1
292275270,1
292275273,1
292275276,1
292275283,1
292275287,1
292275293,1
292275295,1
292275299,1
292275302,1
292275303,1
292275308,1
292275311,1
292275313,1
292275314,1
292275317,1
292275319,1
292275321,1
292275323,1
292275324,1
292275325,1
292275327,1
292275333,1
292275335,1
292275337,1
292275343,1
292275356,1
292275357,1
292275358,1
292275360,1
292275361,1
292275362,1
292275365,1
292275367,1
292275371,1
292275378,1
292275382,1
292275384,1
292275385,1
292275386,1
292275390,1
292275392,1
292275395,1
292275397,1
292275406,1
292275407,1
292275409,1
292275412,1
292275413,1
292275414,1
292275415,1
292275416,1
292275418,1
292275419,1
292275422,1
292275424,1
292275425,1
292275426,1
292275428,1
292275429,1
292275430,1
292275431,1
292275432,1
292275436,1
292275447,1
292275448,1
292275449,1
292275451,1
292275455,1
292275457,1
292275459,1
292275462,1
292275463,1
292275464,1
292275474,1
292275475,1
292275476,1
292275480,1
292275482,1
292275484,1
292275485,1
292275486,1
292275488,1
292275490,1
292275491,1
292275497,1
292275498,1
292275500,1
292275501,1
292275503,1
292275507,1
292275509,1
292275510,1
292275512,1
292275519,1
292275520,1
292275522,1
292275527,1
292275534,1
292275535,1
292275541,1
292275544,1
292275545,1
292275546,1
292275548,1
292275554,1
292275559,1
292275560,1
292275561,1
292275562,1
292275564,1
292275569,1
292275570,1
292275573,1
292275579,1
292275580,1
292275582,1
292275586,1
292275592,1
292275593,1
292275598,1
292275602,1
292275604,1
292275608,1
292275610,1
292275611,1
292275614,1
292275615,1
292275616,1
292275618,1
292275623,1
292275627,1
292275633,1
292275634,1
292275636,1
292275639,1
292275640,1
292275641,1
292275642,1
292275645,1
292275646,1
292275647,1
292275651,1
292275652,1
292275654,1
292275655,1
292275658,1
292275659,1
292275661,1
292275664,1
292275665,1
292275670,1
292275671,1
292275672,1
292275673,1
292275674,1
292275676,1
292275677,1
292275678,1
292275680,1
292275681,1
292275683,1
292275684,1
292275685,1
292275687,1
292275688,1
292275690,1
292275698,1
292275699,1
292275701,1
292275702,1
292275704,1
292275708,1
292275712,1
292275715,1
292275720,1
292275723,1
292275725,1
292275730,1
292275733,1
292275736,1
292275737,1
292275740,1
292275742,1
292275743,1
292275748,1
292275750,1
292275752,1
292275754,1
292275762,1
292275766,1
292275768,1
292275771,1
292275772,1
292275773,1
292275781,1
292275787,1
292275790,1
292275792,1
292275794,1
292275795,1
292275796,1
292275800,1
292275803,1
292275806,1
292275807,1
292275808,1
292275813,1
292275814,1
292275816,1
292275819,1
292275820,1
292275822,1
292275825,1
292275829,1
292275834,1
292275837,1
292275841,1
292275843,1
292275847,1
292275849,1
292275851,1
292275853,1
292275856,1
292275857,1
292275858,1
292275859,1
292275860,1
292275862,1
292275863,1
292275865,1
292275870,1
292275871,1
292275872,1
292275873,1
292275874,1
292275875,1
292275879,1
292275880,1
292275881,1
292275882,1
292275889,1
292275892,1
292275893,1
292275896,1
292275907,1
292275912,1
292275914,1
292275916,1
292275917,1
292275918,1
292275922,1
292275927,1
292275930,1
292275933,1
292275934,1
292275938,1
292275941,1
292275942,1
292275945,1
292275948,1
292275949,1
292275951,1
292275953,1
292275954,1
292275955,1
292275958,1
292275962,1
292275967,1
292275970,1
292275982,1
292275983,1
292275984,1
292275986,1
292275989,1
292275992,1
292275994,1
292275996,1
292275997,1
292276004,1
292276007,1
292276008,1
292276010,1
292276015,1
292276016,1
292276017,1
292276020,1
292276022,1
292276028,1
292276029,1
292276036,1
292276038,1
292276039,1
292276040,1
292276043,1
292276051,1
292276052,1
292276053,1
292276056,1
292276058,1
292276063,1
292276065,1
292276066,1
292276069,1
292276071,1
292276088,1
292276089,1
292276096,1
292276097,1
292276098,1
292276100,1
292276101,1
292276102,1
292276123,1
292276125,1
292276127,1
292276129,1
292276131,1
292276133,1
292276135,1
292276138,1
292276141,1
292276149,1
292276150,1
292276152,1
292276156,1
292276157,1
292276162,1
292276163,1
292276164,1
292276175,1
292276176,1
292276180,1
292276184,1
292276187,1
292276188,1
292276189,1
292276190,1
292276191,1
292276195,1
292276197,1
292276202,1
292276203,1
292276217,1
292276223,1
292276224,1
292276248,1
292276249,1
29227625,1
292276250,1
292276251,1
292276252,1
292276255,1
292276649,1
292276781,1
292276983,1
292276985,1
292276988,1
292276996,1
292277017,1
292277024,1
292277026,1
292277027,1
292277042,1
292277044,1
292277054,1
292277093,1
292277114,1
292277133,1
292277135,1
292277141,1
292277158,1
292277163,1
292277170,1
292277171,1
292277172,1
292277192,1
292277201,1
292277210,1
292277213,1
292277235,1
292277242,1
292277244,1
292277245,1
292277250,1
292277255,1
292277263,1
292277271,1
292277274,1
292277280,1
292277286,1
292277332,1
292277362,1
292277467,1
292277478,1
292277492,1
292277494,1
292277528,1
292277534,1
292277537,1
292277543,1
292277547,1
292277556,1
292277557,1
292277561,1
292277569,1
292277573,1
292277578,1
292277579,1
292277580,1
292277583,1
292277584,1
292277586,1
292277591,1
292277593,1
292277595,1
292277597,1
292277598,1
292277604,1
292277607,1
292277620,1
292277621,1
292277631,1
292277633,1
292277636,1
292277637,1
292277638,1
292277655,1
292277657,1
292277717,1
292277732,1
292277737,1
292277742,1
292277845,1
292277861,1
292277863,1
292277864,1
292277866,1
292277868,1
292277869,1
292277870,1
292277871,1
292277874,1
292277898,1
292277900,1
292277908,1
292277909,1
292277910,1
292277920,1
292277923,1
292277926,1
292277930,1
292277931,1
292277934,1
292277935,1
292277936,1
292277941,1
292277942,1
292277948,1
292277959,1
292277964,1
292278280,1
292278281,1
292278283,1
292278284,1
292278285,1
292278287,1
292278294,1
292278295,1
292278300,1
292278306,1
292278313,1
292278377,1
292278379,1
292278381,1
292278397,1
292278401,1
292278402,1
292278405,1
292278416,1
292278453,1
292278459,1
292278467,1
292278472,1
292278485,1
292278490,1
292278496,1
292278500,1
292278501,1
292278503,1
292278525,1
292278532,1
292278533,1
292278535,1
292278541,1
292278903,1
292278905,1
292278919,1
292278920,1
292278925,1
292278948,1
292278953,1
292278956,1
292278959,1
292278962,1
292278965,1
292278967,1
292278973,1
292279000,1
292279129,1
292279137,1
292279147,1
292279153,1
292279178,1
292279181,1
292279183,1
292279188,1
292279206,1
292279210,1
292279211,1
292279217,1
292279219,1
292279226,1
292279228,1
292279231,1
292279232,1
292279238,1
292279240,1
292279249,1
292279264,1
292279275,1
292279282,1
292279291,1
292279293,1
292279296,1
292279328,1
292279341,1
292279359,1
292279368,1
292279383,1
292279405,1
292279448,1
292279455,1
292279457,1
292279459,1
292279461,1
292279462,1
292279463,1
292279466,1
292279470,1
292279487,1
292279490,1
292279491,1
292279511,1
292279512,1
292279514,1
292279515,1
292279518,1
292279534,1
292279536,1
292279537,1
292279538,1
292279539,1
292279540,1
292279542,1
292279543,1
292279544,1
292279549,1
292279550,1
292279551,1
292279553,1
292279554,1
292279555,1
292279556,1
292279557,1
292279558,1
292279561,1
292279563,1
292279584,1
292279601,1
292279602,1
292279607,1
292279628,1
292279629,1
292279640,1
292279646,1
292279649,1
292279650,1
292279672,1
292279712,1
292279748,1
292279789,1
292279794,1
292279801,1
292279812,1
292279829,1
292279831,1
292279832,1
292279837,1
292279841,1
292279843,1
292279846,1
292279847,1
292279848,1
292279852,1
292279926,1
292280001,1
292280006,1
292280083,1
292280110,1
292280111,1
292280112,1
292280113,1
292280118,1
292280122,1
292280124,1
292280128,1
292280153,1
292280162,1
292280235,1
292280249,1
292280251,1
292280255,1
292280257,1
292280259,1
292280263,1
292280264,1
292280265,1
292280266,1
292280267,1
292280269,1
292280270,1
292280271,1
292280272,1
292280273,1
292280274,1
292280275,1
292280276,1
292280277,1
292280278,1
292280279,1
292280280,1
292280283,1
292280284,1
292280286,1
292280288,1
292280289,1
292280290,1
292280292,1
292280295,1
292280301,1
292280305,1
292280308,1
292280309,1
292280310,1
292280311,1
292280313,1
292280316,1
292280327,1
292280334,1
292280335,1
292280337,1
292280340,1
292280342,1
292280343,1
292280344,1
292280351,1
292280353,1
292280355,1
292280357,1
292280364,1
292280391,1
292280421,1
292280430,1
292280431,1
292280434,1
292280436,1
292280437,1
292280438,1
292280443,1
292280452,1
292280453,1
292280454,1
292280455,1
292280456,1
292280457,1
292280459,1
292280460,1
292280461,1
292280462,1
292280463,1
292280466,1
292280467,1
292280476,1
292280478,1
292280480,1
292280482,1
292280483,1
292280486,1
292280488,1
292280489,1
292280501,1
292280536,1
292280548,1
292280563,1
292280564,1
292280565,1
292280566,1
292280567,1
292280568,1
292280571,1
292280572,1
292280573,1
292280574,1
292280575,1
292280578,1
292280579,1
292280582,1
292280603,1
292280605,1
292280607,1
292280609,1
292280611,1
292280614,1
292280615,1
292280616,1
292280617,1
292280623,1
292280626,1
292280637,1
292280651,1
292280653,1
292280654,1
292280660,1
292280663,1
292280664,1
292280681,1
292280692,1
292280694,1
292280695,1
292280697,1
292280718,1
292280739,1
292280749,1
292280766,1
292280767,1
292280773,1
292280774,1
292280815,1
292280817,1
292280820,1
292280821,1
292280826,1
292280831,1
292280837,1
292280838,1
292280840,1
292280865,1
292280868,1
292280869,1
292280870,1
292280871,1
292280891,1
292280898,1
292280900,1
292280902,1
292280903,1
292280904,1
292280906,1
292280913,1
292280915,1
292280917,1
292280919,1
292280928,1
292280942,1
292280972,1
292280975,1
292281072,1
292281073,1
292281075,1
292281210,1
292281211,1
292281235,1
292281259,1
292281268,1
292281471,1
292281487,1
292281505,1
292281508,1
292281547,1
292281584,1
292281589,1
29228173,1
292281771,1
292281839,1
292281869,1
292281896,1
292281905,1
292281930,1
292281931,1
292281933,1
292281938,1
292281956,1
292281961,1
292281997,1
292282005,1
292282008,1
292282011,1
292282013,1
292282014,1
292282016,1
292282020,1
292282025,1
292282026,1
292282027,1
292282034,1
292282035,1
292282039,1
292282044,1
292282062,1
292282063,1
292282064,1
292282065,1
292282068,1
292282074,1
292282076,1
292282078,1
292282079,1
292282080,1
292282082,1
292282083,1
292282086,1
292282087,1
292282090,1
292282091,1
292282097,1
292282098,1
292282099,1
292282102,1
292282105,1
292282109,1
292282111,1
292282124,1
292282152,1
292282157,1
292282185,1
292282187,1
292282190,1
292282210,1
292282212,1
292282214,1
292282219,1
292282223,1
292282225,1
292282228,1
292282230,1
292282233,1
292282235,1
292282283,1
292282312,1
292282349,1
292282350,1
292282352,1
292282353,1
292282355,1
292282357,1
292282358,1
292282359,1
292282361,1
292282362,1
292282363,1
292282365,1
292282366,1
292282367,1
292282368,1
292282371,1
292282372,1
292282373,1
292282375,1
292282376,1
292282380,1
292282382,1
292282383,1
292282384,1
292282385,1
292282386,1
292282387,1
292282388,1
292282390,1
292282399,1
292282407,1
292282409,1
292282424,1
292282426,1
292282430,1
292282437,1
292282438,1
292282439,1
292282440,1
292282441,1
292282442,1
292282445,1
292282446,1
292282447,1
292282448,1
292282449,1
292282452,1
292282464,1
292282466,1
292282476,1
292282483,1
292282484,1
292282491,1
292282493,1
292282495,1
292282505,1
292282506,1
292282511,1
292282514,1
292282556,1
292282558,1
292282563,1
292282565,1
292282569,1
292282574,1
292282576,1
292282577,1
292282585,1
292282630,1
292282664,1
292282702,1
292282704,1
292282714,1
292282729,1
292282746,1
292282749,1
292282750,1
292282753,1
292282758,1
292282766,1
292282794,1
292282813,1
292282814,1
292282825,1
292282842,1
292282849,1
292282857,1
292282860,1
292282865,1
292282866,1
292282867,1
292282869,1
292282872,1
292282875,1
292282881,1
292282883,1
292282885,1
292282888,1
292282892,1
292282893,1
292282897,1
292282900,1
292282906,1
292282983,1
292282984,1
292282987,1
292282988,1
292282996,1
292283007,1
292283008,1
292283016,1
292283018,1
292283019,1
292283020,1
292283021,1
292283022,1
292283023,1
292283027,1
292283029,1
292283034,1
292283035,1
292283036,1
292283038,1
292283044,1
292283045,1
292283046,1
292283047,1
292283054,1
292283055,1
292283059,1
292283063,1
292283064,1
292283069,1
292283070,1
292283114,1
292283115,1
292283116,1
292283117,1
292283123,1
292283125,1
292283132,1
292283133,1
292283134,1
292283135,1
292283137,1
292283140,1
292283145,1
292283146,1
292283147,1
292283148,1
292283151,1
292283153,1
292283167,1
292283233,1
292283244,1
292283246,1
292283248,1
292283249,1
292283250,1
292283251,1
292283252,1
292283253,1
292283254,1
292283256,1
292283258,1
292283263,1
292283268,1
292283271,1
292283272,1
292283274,1
292283276,1
292283287,1
292283288,1
292283296,1
292283299,1
292283301,1
292283305,1
292283309,1
292283310,1
292283314,1
292283317,1
292283318,1
292283320,1
292283321,1
292283323,1
292283324,1
292283325,1
292283327,1
292283328,1
292283329,1
292283330,1
292283334,1
292283335,1
292283336,1
292283338,1
292283344,1
292283374,1
292283515,1
292283518,1
292283521,1
292283523,1
292283529,1
292283530,1
292283544,1
292283545,1
292283546,1
292283555,1
292283556,1
292283557,1
292283558,1
292283561,1
292283562,1
292283568,1
292283570,1
292283571,1
292283572,1
292283573,1
292283574,1
292283575,1
292283576,1
292283577,1
292283579,1
292283580,1
292283602,1
292283613,1
292283737,1
292283803,1
292283811,1
292283812,1
292283813,1
292283816,1
292283817,1
292283821,1
292283822,1
292283823,1
292283824,1
292283838,1
292283839,1
292283858,1
292283859,1
292283860,1
292283911,1
292283915,1
292284079,1
292284080,1
292284085,1
292284105,1
292284112,1
292284117,1
292284120,1
292284126,1
292284138,1
292284139,1
292284145,1
292284152,1
292284154,1
292284155,1
292284161,1
292284167,1
292284171,1
292284174,1
292284177,1
292284178,1
292284182,1
292284183,1
292284192,1
292284197,1
292284198,1
292284200,1
292284201,1
292284202,1
292284203,1
292284204,1
292284205,1
292284206,1
292284209,1
292284210,1
292284211,1
292284213,1
292284214,1
292284215,1
292284217,1
292284218,1
292284220,1
292284221,1
292284224,1
292284226,1
292284227,1
292284228,1
292284231,1
292284233,1
292284234,1
292284235,1
292284236,1
292284239,1
292284240,1
292284241,1
292284242,1
292284243,1
292284244,1
292284245,1
292284246,1
292284247,1
292284248,1
292284250,1
292284253,1
292284254,1
292284258,1
292284259,1
292284262,1
292284264,1
292284265,1
292284267,1
292284269,1
292284273,1
292284274,1
292284276,1
292284283,1
292284285,1
292284287,1
292284288,1
292284291,1
292284298,1
292284302,1
292284303,1
292284308,1
292284310,1
292284314,1
292284318,1
292284320,1
292284324,1
292284327,1
292284334,1
292284344,1
292284347,1
292284348,1
292284351,1
292284354,1
292284355,1
292284359,1
292284360,1
292284364,1
292284365,1
292284367,1
292284369,1
292284371,1
292284377,1
292284380,1
292284381,1
292284384,1
292284385,1
292284389,1
292284390,1
292284393,1
292284400,1
292284401,1
292284403,1
292284407,1
292284409,1
292284424,1
292284425,1
292284426,1
292284428,1
292284430,1
292284433,1
292284434,1
292284436,1
292284437,1
292284438,1
292284440,1
292284443,1
292284445,1
292284446,1
292284449,1
292284451,1
292284454,1
292284455,1
292284457,1
292284460,1
292284461,1
292284463,1
292284465,1
292284471,1
292284475,1
292284484,1
292284485,1
292284486,1
292284490,1
292284492,1
292284493,1
292284495,1
292284496,1
292284497,1
292284498,1
292284501,1
292284506,1
292284507,1
292284508,1
292284509,1
292284512,1
292284514,1
292284516,1
292284517,1
292284518,1
292284519,1
292284520,1
292284521,1
292284525,1
292284526,1
292284531,1
292284533,1
292284534,1
292284537,1
292284538,1
292284540,1
292284541,1
292284543,1
292284555,1
292284558,1
292284560,1
292284561,1
292284562,1
292284568,1
292284569,1
292284574,1
292284576,1
292284577,1
292284578,1
292284594,1
292284610,1
292284611,1
292284612,1
292284615,1
292284621,1
292284624,1
292284626,1
292284635,1
292284637,1
292284638,1
292284648,1
292284665,1
292284674,1
292284695,1
292284700,1
292284738,1
292284761,1
292284773,1
292284776,1
292284778,1
292284780,1
292284785,1
292284787,1
292284793,1
292284795,1
292284797,1
292284798,1
292284803,1
292284808,1
292284827,1
292284901,1
292284904,1
292284905,1
292284906,1
292284908,1
292284909,1
292284910,1
292284913,1
292284914,1
292284915,1
292284916,1
292284918,1
292284919,1
292284921,1
292284923,1
292284924,1
292284925,1
292284926,1
292284927,1
292284928,1
292284930,1
292284931,1
292284932,1
292284933,1
292284934,1
292284935,1
292284938,1
292284939,1
292284940,1
292284944,1
292284945,1
292284946,1
292284947,1
292284949,1
292284950,1
292284953,1
292284954,1
292284955,1
292284956,1
292284957,1
292284958,1
292284959,1
292284961,1
292284962,1
292284963,1
292284965,1
292284966,1
292284967,1
292284968,1
292284969,1
292284971,1
292284972,1
292284973,1
292284975,1
292284976,1
292284977,1
292284978,1
292284979,1
292284980,1
292284981,1
292284982,1
292284983,1
292284984,1
292284985,1
292284986,1
292284987,1
292284988,1
292284990,1
292284992,1
292284994,1
292284995,1
292285000,1
292285001,1
292285002,1
292285005,1
292285006,1
292285007,1
292285008,1
292285010,1
292285011,1
292285013,1
292285016,1
292285018,1
292285024,1
292285029,1
292285031,1
292285033,1
292285034,1
292285036,1
292285037,1
292285038,1
292285039,1
292285040,1
292285041,1
292285042,1
292285043,1
292285044,1
292285046,1
292285048,1
292285050,1
292285051,1
292285053,1
292285066,1
292285086,1
292285087,1
292285088,1
292285090,1
292285091,1
292285093,1
292285094,1
292285095,1
292285098,1
292285099,1
292285100,1
292285101,1
292285103,1
292285104,1
292285105,1
292285106,1
292285107,1
292285109,1
292285110,1
292285111,1
292285115,1
292285116,1
292285117,1
292285118,1
292285119,1
292285120,1
292285121,1
292285122,1
292285123,1
292285125,1
292285126,1
292285127,1
292285128,1
292285129,1
292285130,1
292285131,1
292285132,1
292285135,1
292285136,1
292285137,1
292285138,1
292285140,1
292285142,1
292285143,1
292285144,1
292285145,1
292285146,1
292285148,1
292285149,1
292285151,1
292285153,1
292285154,1
292285155,1
292285156,1
292285157,1
292285159,1
292285161,1
292285162,1
292285163,1
292285164,1
292285166,1
292285167,1
292285168,1
292285170,1
292285172,1
292285174,1
292285175,1
292285176,1
292285178,1
292285179,1
292285180,1
292285182,1
292285183,1
292285184,1
292285185,1
292285186,1
292285187,1
292285188,1
292285189,1
292285190,1
292285192,1
292285193,1
292285194,1
292285196,1
292285197,1
292285198,1
292285201,1
292285202,1
292285203,1
292285204,1
292285205,1
292285206,1
292285210,1
292285212,1
292285215,1
292285216,1
292285217,1
292285222,1
292285225,1
292285228,1
292285229,1
292285230,1
292285231,1
292285233,1
292285234,1
292285240,1
292285242,1
292285243,1
292285244,1
292285246,1
292285247,1
292285249,1
292285252,1
292285253,1
292285256,1
292285257,1
292285263,1
292285267,1
292285269,1
292285270,1
292285271,1
292285272,1
292285273,1
292285274,1
292285275,1
292285276,1
292285279,1
292285280,1
292285282,1
292285284,1
292285285,1
292285286,1
292285287,1
292285288,1
292285289,1
292285290,1
292285291,1
292285293,1
292285294,1
292285295,1
292285296,1
292285298,1
292285299,1
292285300,1
292285301,1
292285302,1
292285303,1
292285304,1
292285305,1
292285306,1
292285307,1
292285312,1
292285315,1
292285316,1
292285317,1
292285318,1
292285321,1
292285322,1
292285323,1
292285325,1
292285327,1
292285328,1
292285329,1
292285330,1
292285333,1
292285335,1
292285341,1
292285342,1
292285343,1
292285344,1
292285348,1
292285349,1
292285350,1
292285351,1
292285354,1
292285358,1
292285360,1
292285364,1
292285367,1
292285370,1
292285371,1
292285372,1
292285384,1
292285402,1
292285403,1
292285404,1
292285410,1
292285411,1
292285413,1
292285414,1
292285415,1
292285430,1
292285431,1
292285433,1
292285440,1
292285441,1
292285449,1
292285453,1
292285455,1
292285458,1
292285513,1
292285517,1
292285536,1
292285537,1
292285539,1
292285542,1
292285547,1
292285550,1
292285555,1
292285571,1
292285583,1
292285585,1
292285594,1
292285595,1
292285597,1
292285598,1
292285603,1
292285607,1
292285616,1
292285618,1
292285622,1
292285628,1
292285644,1
292285651,1
292285652,1
292285695,1
292285696,1
292285697,1
292285698,1
292285705,1
292285712,1
292285956,1
292285962,1
292285972,1
292285984,1
292285985,1
292286009,1
292286011,1
292286027,1
292286083,1
292286096,1
292286112,1
292286117,1
292286122,1
292286133,1
292286141,1
292286163,1
292286172,1
292286178,1
292286188,1
292286192,1
292286195,1
292286196,1
292286199,1
292286205,1
292286208,1
292286214,1
292286218,1
292286220,1
292286235,1
292286241,1
292286260,1
292286266,1
292286274,1
292286278,1
292286286,1
292286290,1
292286292,1
292286312,1
292286326,1
292286328,1
292286334,1
292286336,1
292286339,1
292286340,1
292286349,1
292286353,1
292286361,1
292286363,1
292286364,1
292286370,1
292286388,1
292289117,1
292289120,1
292289133,1
292289137,1
292289140,1
292289141,1
292289150,1
292289152,1
292289154,1
292289157,1
292289165,1
292289167,1
292289173,1
292289205,1
292289340,1
292289345,1
292289346,1
292289349,1
292289357,1
292289358,1
292289363,1
292289368,1
292289469,1
292289547,1
292289553,1
292289559,1
292289565,1
292289576,1
292289580,1
292289585,1
292289589,1
292289597,1
292289603,1
292289624,1
292289660,1
292289664,1
292289672,1
292289683,1
292289695,1
292289705,1
292289707,1
292289710,1
292289775,1
292289962,1
292289980,1
292289989,1
292289993,1
292290221,1
292290324,1
292290325,1
292290327,1
292290332,1
292291465,1
292291480,1
292291603,1
292291736,1
292291851,1
29229189,1
292291970,1
292291983,1
292292003,1
292292014,1
292292023,1
292292050,1
292292081,1
292292109,1
292292128,1
292292133,1
292292166,1
292292167,1
292292187,1
292292188,1
292292248,1
292292276,1
292292285,1
292292399,1
292292435,1
292292454,1
292292485,1
29229269,1
292292810,1
292292899,1
292292900,1
292292928,1
292292951,1
292292981,1
292293008,1
292293016,1
292293052,1
292293057,1
292293149,1
292293152,1
292293158,1
292293423,1
292293650,1
292293737,1
292293811,1
292293825,1
292294021,1
292294210,1
292294403,1
292294682,1
292294759,1
292294825,1
292294895,1
29229495,1
292295168,1
292295169,1
292295224,1
29229538,1
292295480,1
292295623,1
292295696,1
292295716,1
292295863,1
292295875,1
292296672,1
292296770,1
292296830,1
292296891,1
292296909,1
292297158,1
292297214,1
292297784,1
29229859,1
29230036,1
292305868,1
292305904,1
292305924,1
292305936,1
292305943,1
292305968,1
292305969,1
292305984,1
292306029,1
292306046,1
292306058,1
292306062,1
292306665,1
29231169,1
292311749,1
292311793,1
292311806,1
29231181,1
292311830,1
292311835,1
292311916,1
29231265,1
292312705,1
29231325,1
29231459,1
292314835,1
292314844,1
29231754,1
29231792,1
292318989,1
292319244,1
292319315,1
292319340,1
292319409,1
292319568,1
292319585,1
292319596,1
292319602,1
292319658,1
292319672,1
29231968,1
292319767,1
292319801,1
292319851,1
292319887,1
292319955,1
292319960,1
292319979,1
292320056,1
292320091,1
292320308,1
292320458,1
292320467,1
292320532,1
292320942,1
292322224,1
292325852,1
292325862,1
292325882,1
292325916,1
292325988,1
292326491,1
292326522,1
292326539,1
292326681,1
292327538,1
292327543,1
292327560,1
292327573,1
292327642,1
292327731,1
292328332,1
292328360,1
292328391,1
292329253,1
292329260,1
292329382,1
29232977,1
292333311,1
292333382,1
292333388,1
292333397,1
292333401,1
292333402,1
292333417,1
292333420,1
292333421,1
292333510,1
292333513,1
292333517,1
29233393,1
292339658,1
292339660,1
292339665,1
292339692,1
292340389,1
292340464,1
292340535,1
292340597,1
292340870,1
292340918,1
292340919,1
292340920,1
292340921,1
292341053,1
292341065,1
292341071,1
292341072,1
292341079,1
292341086,1
292341088,1
292341091,1
292341095,1
