doc_id,citation_count
296244264,8
42489831,8
39372476,8
3854822,8
9315623,8
225132021,8
42847757,8
159419398,8
18599924,8
275526198,8
6863811,8
42992458,8
42823305,8
6332883,8
158743039,8
920661,8
7088110,8
55529388,8
51470388,8
143684256,8
276176274,8
305758427,8
30339903,8
17484614,8
157679700,8
240893,8
80496047,8
143685516,8
303792090,8
38614919,8
276287686,8
170168850,8
290787251,8
8338581,8
163774426,8
6787035,8
17206718,8
156826765,8
18511820,8
23513788,8
299567579,8
80080018,8
24693492,8
11281963,8
144837580,8
274714552,8
143683904,8
136324651,8
37835784,8
308745650,8
298823565,8
195639918,8
42862811,8
108103452,8
7127570,8
163104700,8
154044476,8
81983631,8
42861357,8
237685202,8
235669365,8
8016954,8
276747146,8
303999547,8
232561985,8
100105270,8
6366426,8
82614274,8
143099311,8
6504186,8
308753666,8
291373669,8
6535473,8
290103629,8
140836262,8
161601890,8
162579369,8
8377269,8
165064191,8
33565906,8
7354119,8
42866161,8
85038879,8
153395903,8
291233181,8
17862801,8
24765432,8
29558708,8
158118548,8
2265767,8
312274239,8
40887480,8
304428512,8
81639,8
297900802,8
42845821,8
911340,8
170066311,8
6304072,8
7295821,8
268119,8
42389644,8
4874681,8
160099573,8
302765233,8
10283019,8
156800281,8
42862157,8
13967319,8
87084817,8
29362298,8
42883082,8
44736703,8
230354349,8
6701073,8
42818473,8
42486656,8
276307123,8
165131339,8
304922247,8
12166416,8
21986797,8
308747115,8
308157335,8
309204558,8
311110981,8
6778292,8
75565530,8
75777182,8
6449010,8
303471157,8
17153650,8
170431136,8
232207290,8
291229856,8
308749885,8
143690011,8
143685334,8
6906003,8
300137338,8
17387088,8
1248982,8
130702851,8
7353400,8
59095233,8
291300274,8
42827290,8
84763424,8
2667703,8
143684586,8
62902306,8
42857525,8
11904713,8
161947952,8
7358336,8
39016606,8
303030310,8
159146869,8
556574,8
141965946,8
293789656,8
297172390,8
156538066,8
289535881,8
6299777,8
18053640,8
224552133,8
237485142,8
43734621,8
304482033,8
29018423,8
294935858,8
71340430,8
164856141,8
41320522,8
808373,8
78333653,8
42861703,8
8733941,8
85219509,8
12009691,8
55120136,8
29139532,8
310435342,8
166054824,8
310319901,8
46706876,8
293790471,8
169341115,8
12039871,8
154359871,8
293790181,8
308754689,8
159873900,8
165066254,8
18831,8
274996684,8
298825258,8
71344099,8
51393975,8
15106518,8
10682659,8
46006158,8
293790565,8
195727716,8
87504463,8
2405489,8
43229330,8
9033893,8
289969660,8
42981838,8
11678910,8
18818597,8
42810350,8
42133680,8
8683277,8
47142988,8
56365013,8
48200152,8
160264231,8
158862969,8
56109651,8
18070338,8
26919589,8
892827,8
81919,8
235078124,8
234784195,8
308754605,8
46706063,8
308752530,8
18641683,8
161627931,8
559968,8
163239051,8
275808765,8
76593634,8
159290620,8
274133210,8
42880564,8
276102006,8
85860530,8
43609713,8
161049511,8
151652069,8
6508347,8
6362848,8
42846625,8
6838281,8
40072587,8
128985128,8
235408988,8
6466039,8
6243102,8
13782808,8
77573505,8
293861483,8
289545189,8
51390140,8
187724644,8
232593526,8
237212158,8
222387277,8
12186970,8
296298999,8
4150393,8
289973059,8
42806731,8
38906717,8
289962248,8
48001318,8
24872283,8
170321256,8
266983498,8
276525729,8
17621543,8
85861793,8
19759224,8
51935863,8
10912910,8
8862648,8
2661052,8
42092582,8
42864951,8
42880050,8
295439883,8
40435071,8
28951404,8
291403978,8
24732776,8
11984707,8
234748656,8
37969810,8
291589122,8
298110906,8
8435986,8
153753626,8
159808493,8
132466964,8
42812958,8
80133286,8
30313253,8
154937861,8
276606985,8
14336132,8
233204441,8
276741813,8
156744147,8
42813185,8
234753396,8
143686911,8
6506452,8
299389926,8
42813211,8
30636962,8
231896714,8
12169272,8
171530797,8
18088945,8
9018842,8
291425317,8
235667502,8
289544467,8
85930714,8
30332508,8
42846364,8
42830022,8
215859,8
42370236,8
41322507,8
157059759,8
12193,8
292683910,8
51391336,8
15171599,8
653342,8
84233928,8
290091735,8
23066034,8
4404234,8
42352140,8
42848730,8
4003776,8
169429357,8
42832066,8
152765872,8
276606034,8
311146357,8
231952788,8
6341902,8
308749881,8
17199733,8
81043460,8
95213733,8
6610353,8
59305042,8
74325493,8
291237355,8
4973153,8
9314562,8
73889166,8
42850625,8
142246650,8
303328436,8
308750417,8
47505946,8
308746245,8
165121510,8
293790174,8
67746201,8
38614554,8
18615632,8
37679919,8
225535517,8
148921125,8
33574163,8
101737367,8
42808670,8
18824581,8
85802409,8
5857050,8
145727464,8
6603267,8
84840,8
6612280,8
42486981,8
75781525,8
665701,8
289972076,8
12164506,8
29491242,8
6699062,8
143688176,8
143686071,8
42143457,8
940189,8
7706547,8
47409,8
36735319,8
336894,8
132290327,8
305744485,8
29410051,8
19028862,8
268399608,8
145016136,8
308746223,8
4429313,8
9025561,8
47504979,8
926094,8
45156630,8
85212847,8
6294160,8
38072255,8
151480230,8
312491159,8
82369,8
4349205,8
6684827,8
151549187,8
302439779,8
335055,8
291233730,8
42367170,8
245878312,8
291300965,8
238619328,8
42830487,8
59317751,8
286838701,8
45150175,8
237700669,8
228155964,8
37687464,8
46005722,8
71147024,8
232823409,8
39382209,8
205366189,8
163107923,8
8431243,8
10925046,8
6698941,8
236205438,8
41535916,8
85866445,8
230103225,8
6507907,8
146472750,8
73938870,8
37885023,8
168176069,8
143686747,8
159808463,8
6369843,8
8111742,8
95268941,8
42351935,8
129551364,8
146341727,8
33453008,8
42899155,8
6428826,8
122972141,8
39354243,8
298828505,8
236248855,8
665702,8
292042046,8
302019739,8
2683998,8
296290853,8
16203543,8
42894449,8
6763978,8
276217373,8
55757210,8
85237862,8
55823447,8
84504777,8
291402662,8
42879007,8
276101296,8
298102050,8
2252381,8
56705175,8
126662445,8
4356095,8
541482,8
14060476,8
29550029,8
6317847,8
309730854,8
276239121,8
53980054,8
8663628,8
4871673,8
24704725,8
276513000,8
240472761,8
29018283,8
35156703,8
148908439,8
11024230,8
289727833,8
291413746,8
303975388,8
42869880,8
42810775,8
47141990,8
55848016,8
28930540,8
29530082,8
38018577,8
295615227,8
6256784,8
291300793,8
162662183,8
6238689,8
47138128,8
310717211,8
85218777,8
17180929,8
71824289,8
310438252,8
160466001,8
311136300,8
17231812,8
42938630,8
294291149,8
4033116,8
232114736,8
30582091,8
59288711,8
37833833,8
7155483,8
146465145,8
233615238,8
109450144,8
293423243,8
143686326,8
241254960,8
275646988,8
191682199,8
60065692,8
303998612,8
6672884,8
124972,8
304902554,8
8846876,8
146123714,8
143687778,8
58978208,8
33671004,8
4191752,8
157851566,8
18521187,8
137648203,8
151899175,8
29453605,8
171600346,8
42825781,8
232274876,8
289969363,8
227040222,8
305145751,8
289969118,8
29244118,8
9314993,8
141813239,8
302500520,8
153192224,8
304990550,8
39836089,8
2668947,8
274726236,8
73971024,8
233726,8
8487346,8
161010139,8
134924972,8
290102244,8
19894088,8
86176735,8
232142976,8
17203307,8
161142380,8
75782974,8
308745365,8
6459455,8
52211452,8
12026200,8
58863281,8
42135639,8
32578941,8
390252,8
229584425,8
232753974,8
6832892,8
8680910,8
46910194,8
229746657,8
30624287,8
26536,8
232849369,8
12268175,8
31325927,8
39619017,8
58956380,8
603880,8
56706467,8
6307334,8
609843,8
40573120,8
145016200,8
174852796,8
236258445,8
2254121,8
2265652,8
291432463,8
237741258,8
159414241,8
311270348,8
143680561,8
28932419,8
42809585,8
286579286,8
5125433,8
24816289,8
17018763,8
42993651,8
231824025,8
291424873,8
44616308,8
234749231,8
37000213,8
56108135,8
143685395,8
308747971,8
42863820,8
298825692,8
157012409,8
49435,8
291399200,8
297497742,8
46766399,8
8594974,8
65485353,8
309678015,8
19957841,8
154543813,8
130837076,8
55847240,8
42819444,8
19955975,8
18027582,8
18815172,8
145054664,8
17198266,8
42850898,8
8792547,8
6370234,8
308808517,8
52269872,8
6612509,8
158328485,8
42828739,8
154443552,8
290017623,8
6300700,8
187117842,8
42866756,8
300861334,8
155651847,8
41654132,8
62545967,8
74936375,8
8100597,8
24735728,8
268883214,8
301850817,8
156656606,8
132545999,8
39965586,8
143683432,8
9077595,8
275766966,8
8867411,8
156756902,8
313292146,8
67762371,8
156934042,8
45495025,8
174778770,8
270236046,8
45188693,8
4402368,8
11990640,8
18087669,8
42826086,8
17055657,8
1264001,8
304945502,8
300594822,8
154898114,8
215517099,8
310145291,8
16170861,8
309764497,8
8788661,8
153411798,8
45485771,8
43888791,8
223857593,8
52989025,8
13036,8
296282865,8
308749118,8
159808332,8
274716204,8
153287861,8
160277931,8
297413143,8
6937070,8
164906591,8
24706466,8
6298373,8
36390686,8
32415628,8
12133422,8
8858459,8
42866239,8
42775005,8
41233380,8
86735050,8
24815193,8
7145357,8
298351410,8
71187644,8
155460448,8
270262818,8
8364209,8
304833852,8
10910729,8
11060055,8
310466290,8
311258444,8
78472357,8
37271231,8
11694955,8
308750295,8
308751852,8
42823949,8
308748354,8
40435320,8
143683266,8
303471515,8
42871952,8
7195814,8
234619784,8
8054128,8
11019101,8
42809179,8
308746222,8
129260638,8
43123640,8
230121100,8
54697648,8
310456368,8
10905362,8
159143815,8
171633520,8
208529358,8
308752791,8
303196417,8
6712641,8
42823804,8
290463029,8
24744272,8
291404110,8
143686114,8
287612829,8
8395512,8
164905017,8
44743285,8
26762785,8
2391049,8
83902757,8
235199600,8
6443121,8
84504343,8
303320721,8
30435524,8
59274048,8
6849280,8
141346842,8
42818347,8
4276024,8
127880363,8
132647872,8
12161591,8
6960590,8
151486426,8
24753224,8
297507121,8
28975065,8
59310772,8
17139485,8
905309,8
143687340,8
156586626,8
302696815,8
353719,8
304033338,8
42813186,8
228086838,8
38049294,8
30313224,8
8439770,8
143680322,8
52220644,8
144980005,8
11882447,8
84118917,8
312552538,8
52214862,8
276266181,8
148011140,8
162185314,8
42607010,8
2442453,8
143689988,8
137151435,8
293794276,8
303314732,8
298048383,8
3959789,8
12011451,8
8893737,8
160822833,8
165078778,8
4871765,8
7299223,8
48217754,8
42635630,8
257043,8
6906360,8
17197966,8
143686117,8
8858929,8
153533655,8
29176740,8
42390324,8
158152380,8
150665984,8
42865215,8
81777672,8
294313943,8
78429877,8
304722823,8
8453970,8
42998890,8
310142423,8
166082076,8
153335988,8
42849233,8
308751449,8
42893607,8
5208619,8
143557375,8
11351110,8
5361226,8
9989352,8
7095458,8
333865,8
235221686,8
12001476,8
275713618,8
18541513,8
76725982,8
155646838,8
7352779,8
9024974,8
132776621,8
12005602,8
81821898,8
143686140,8
303983583,8
292743086,8
42868809,8
42857400,8
42829227,8
8487347,8
49045,8
298351385,8
916235,8
139916365,8
294290986,8
6852190,8
224792207,8
214428,8
154760046,8
29019283,8
304465791,8
51221415,8
42846825,8
141968461,8
42819529,8
45810355,8
8004015,8
143683445,8
162901393,8
308751223,8
55834387,8
162579357,8
52986519,8
302696990,8
4153181,8
291233461,8
276508559,8
290565166,8
33666198,8
12173371,8
39113726,8
303985356,8
96716712,8
7084018,8
7107903,8
24699963,8
17704059,8
6303137,8
145023362,8
156621067,8
5120636,8
143685643,8
134925400,8
224407375,8
29026022,8
6588291,8
310213322,8
150394947,8
144225901,8
59318593,8
10128728,8
40318954,8
42825265,8
154530380,8
32232504,8
7051454,8
31340386,8
36659587,8
2040420,8
298823564,8
148810891,8
6956498,8
11478612,8
153386483,8
5264468,8
6586705,8
12002022,8
28941319,8
159816132,8
6340016,8
276253338,8
144451226,8
26904389,8
86763877,8
42893040,8
5857907,8
159808423,8
298825353,8
310158899,8
291437637,8
24956321,8
42822965,8
164933894,8
54150963,8
160575286,8
290564415,8
10922235,8
143683556,8
39380388,8
129149084,8
11686234,8
59334917,8
77632650,8
6935986,8
17170677,8
7919635,8
42850831,8
152354243,8
6785458,8
147837622,8
156498602,8
42814163,8
4813720,8
149911651,8
235058947,8
302698609,8
10411606,8
195384063,8
5208620,8
232566179,8
17565081,8
179774146,8
308750816,8
303322476,8
55801997,8
296301883,8
8695991,8
123496661,8
257765,8
2624217,8
6586534,8
42848758,8
143688812,8
149427267,8
233889249,8
268897616,8
174770900,8
70412020,8
42866911,8
6363312,8
165131217,8
21198025,8
58974239,8
308754941,8
10417763,8
11700862,8
10428154,8
81790571,8
303975722,8
156093341,8
299568044,8
274702298,8
42809208,8
2839336,8
8135565,8
308754575,8
293823833,8
17204588,8
42811711,8
143267569,8
237694781,8
2263561,8
293422438,8
42826290,8
80511006,8
40438021,8
78157047,8
303599915,8
279644989,8
238970598,8
36779173,8
6341775,8
300174266,8
275581178,8
234620600,8
10296413,8
7092087,8
39082143,8
42992011,8
15079096,8
39163701,8
291402568,8
276522823,8
74257775,8
302692826,8
225130678,8
235074143,8
290568589,8
11024120,8
228108058,8
42859671,8
4147718,8
40142573,8
28477885,8
6673291,8
11896797,8
232127551,8
159843413,8
311266914,8
6256767,8
4857611,8
287599933,8
147497832,8
235469046,8
43884259,8
137038638,8
4153905,8
165053207,8
25969296,8
42745379,8
230323003,8
19510044,8
42825890,8
78069201,8
42885484,8
6288816,8
6243152,8
294935151,8
43025553,8
3943675,8
6606153,8
143686119,8
18066466,8
293867075,8
302018522,8
6388545,8
143686942,8
158772341,8
157247228,8
58383175,8
43023493,8
44579,8
11741983,8
6258557,8
304897245,8
49545308,8
162588619,8
958704,8
31350362,8
6566064,8
42818597,8
308751831,8
153210570,8
153779863,8
58965684,8
42814688,8
42814400,8
29686423,8
234429,8
6669903,8
65542472,8
217623,8
234896437,8
42859391,8
242511228,8
13074,8
34414002,8
60526260,8
232567106,8
7296860,8
11353308,8
293924734,8
74710354,8
8451039,8
12172536,8
282321342,8
42860207,8
234934,8
8220765,8
157814909,8
6362760,8
42829107,8
29018002,8
42373080,8
158710162,8
157758191,8
9316209,8
292041900,8
155172987,8
80132983,8
82272031,8
291798566,8
515767,8
73340402,8
130295385,8
154446342,8
11066370,8
42744260,8
148395923,8
760633,8
172673924,8
4227810,8
45152197,8
301511446,8
234632572,8
227056396,8
187115694,8
7062340,8
335683,8
7020813,8
154508461,8
85938583,8
42844792,8
132647853,8
222379673,8
42869109,8
3802199,8
6668352,8
4868759,8
42865655,8
310335434,8
50064688,8
308747572,8
154548283,8
41802752,8
54890075,8
56733690,8
228156849,8
216403710,8
166042192,8
142082233,8
279655870,8
171600319,8
48403000,8
10290674,8
14170410,8
42810288,8
56112672,8
236115473,8
73940534,8
28971347,8
165082969,8
143686257,8
32977156,8
291421248,8
141538875,8
42858189,8
135509391,8
42828242,8
296191862,8
59255767,8
6893271,8
143680553,8
155651101,8
87731386,8
42931738,8
274142981,8
698018,8
156087168,8
11238552,8
8734167,8
143683109,8
302741856,8
294935888,8
9347328,8
157102537,8
9368926,8
7079373,8
7079778,8
73968907,8
226369266,8
42144225,8
142606177,8
4767214,8
124463859,8
42864305,8
128354245,8
26155270,8
80118497,8
6277023,8
25480096,8
294291159,8
4153047,8
85864827,8
56726517,8
39440748,8
131210958,8
67800374,8
78841310,8
162766753,8
308747645,8
293790168,8
160163981,8
42931599,8
6508727,8
11980149,8
9023790,8
168219848,8
24737472,8
9018506,8
235254537,8
233606063,8
7563605,8
156966051,8
1155909,8
18097986,8
229704449,8
54924087,8
311258412,8
232576329,8
290007728,8
37323255,8
84120482,8
289982,8
43247773,8
11922333,8
120426635,8
41536837,8
130992458,8
54162758,8
685468,8
4849323,8
245353969,8
44614335,8
59309450,8
42833106,8
85212121,8
75786043,8
897183,8
59227782,8
42833473,8
161602715,8
17020239,8
296423285,8
293789984,8
30330780,8
217768,8
156627280,8
42868743,8
7352912,8
234757716,8
42899509,8
42891658,8
156627024,8
45811789,8
17561728,8
293901655,8
42476786,8
12042103,8
173224225,8
166007391,8
85247457,8
150916440,8
292788410,8
9054144,8
292076869,8
537897,8
29050365,8
141840107,8
296407879,8
8680829,8
155174868,8
52204965,8
4382348,8
37534902,8
136564430,8
87720874,8
24979949,8
143687733,8
600585,8
85780412,8
299492679,8
6908955,8
235652186,8
161303689,8
239071146,8
300928297,8
17188746,8
5013444,8
145573180,8
158743027,8
6594812,8
299290881,8
41538911,8
308751855,8
43120439,8
42810566,8
54460365,8
8729771,8
75782914,8
172539976,8
290563822,8
165120201,8
42964409,8
7355327,8
296114050,8
59271190,8
11469237,8
38027815,8
293851696,8
38609431,8
276526859,8
389880,8
42895300,8
292343203,8
17189854,8
4190979,8
260107,8
132409875,8
291701577,8
297478861,8
42963730,8
162395939,8
144549930,8
42963747,8
943517,8
706219,8
236316272,8
294914110,8
166323673,8
155960306,8
6429257,8
303639874,8
305716478,8
84895039,8
287222968,8
274837310,8
26082428,8
24768141,8
52220735,8
291234478,8
55850945,8
7298126,8
291418792,8
21788336,8
234883355,8
274886985,8
297463501,8
42853194,8
287888142,8
39016734,8
538590,8
28933438,8
6291319,8
302672354,8
18764788,8
18064126,8
39041986,8
232758181,8
38614675,8
37774840,8
59378578,8
6665585,8
42853418,8
44609277,8
56401597,8
6304169,8
308751025,8
290781394,8
56104590,8
4190980,8
162589485,8
42814723,8
156733941,8
10128736,8
165185065,8
162669306,8
298292738,8
169958792,8
8861014,8
24953485,8
59265637,8
153399687,8
4511541,8
169312046,8
46676917,8
4872595,8
298397156,8
308750175,8
136403956,8
49551565,8
29819022,8
18608592,8
7035893,8
6942896,8
268400736,8
18494979,8
42836291,8
298662171,8
24749364,8
290557664,8
169429351,8
85217797,8
7051012,8
25886982,8
93664550,8
40074188,8
6370796,8
123223670,8
160174705,8
308748826,8
154367688,8
289961093,8
61466586,8
154939406,8
6813395,8
80148592,8
39382219,8
293423367,8
29550270,8
313273769,8
24788050,8
245182354,8
143684631,8
291505046,8
34043450,8
38615224,8
17193986,8
215511762,8
6361441,8
235628059,8
6780821,8
143686775,8
291702367,8
15170626,8
10926262,8
84570102,8
213652,8
294844817,8
6330679,8
2254507,8
619699,8
236366136,8
8590983,8
6700018,8
54153921,8
42897174,8
8133283,8
293789813,8
19451223,8
25061871,8
6674331,8
231876612,8
42154788,8
41672609,8
187115768,8
302742544,8
312597461,8
7314124,8
42848566,8
304481725,8
303695348,8
18522150,8
8858599,8
12042107,8
5504372,8
308750433,8
153533652,8
655292,8
304472062,8
289592909,8
159478699,8
143686409,8
6941927,8
153460541,8
42855779,8
303031805,8
209650843,8
50142261,8
19485678,8
77660927,8
223117059,8
3931714,8
304902176,8
6674150,8
276512466,8
8057963,8
42870568,8
137043164,8
275861832,8
2834857,8
28945613,8
308747928,8
121619740,8
157089879,8
143689191,8
215178230,8
8278170,8
160107490,8
291712199,8
276731858,8
143685703,8
29413341,8
276106211,8
149567253,8
128819066,8
7985324,8
6929234,8
132635914,8
59386315,8
156991288,8
41839969,8
42361358,8
59246705,8
51391462,8
10676942,8
170997902,8
2252945,8
274809785,8
89411387,8
237711371,8
275829126,8
282319633,8
41665774,8
993226,8
171567841,8
313560288,8
309352291,8
59332867,8
297057454,8
17394006,8
58970222,8
42827258,8
166323537,8
8222738,8
311226494,8
142427070,8
301673019,8
1068680,8
78374802,8
133713147,8
71339902,8
149985037,7
290791024,7
132821485,7
290082223,7
312472854,7
30645915,7
6315946,7
26129587,7
302778564,7
1125393,7
8493830,7
269257516,7
291439672,7
161771531,7
42816220,7
24809148,7
19755094,7
131187417,7
300137016,7
41322385,7
26110539,7
272160332,7
286357479,7
304002150,7
1744176,7
308750525,7
312032954,7
389154,7
30830151,7
237685237,7
931740,7
231877169,7
23095846,7
42844671,7
165120165,7
6832594,7
133664231,7
103247614,7
302695333,7
215517676,7
25022529,7
143689061,7
154497232,7
42846507,7
147686363,7
42533794,7
276247270,7
293790446,7
51229967,7
155671043,7
83116,7
6792778,7
20327551,7
7010554,7
95214994,7
151575196,7
245334898,7
7074657,7
6786380,7
276521740,7
6506565,7
7079902,7
7195805,7
44608139,7
4852096,7
12164659,7
154805592,7
6374494,7
164451419,7
6792767,7
275808645,7
296709454,7
60565049,7
2402835,7
308745437,7
166403199,7
291240351,7
42831664,7
42869982,7
160101962,7
8856576,7
296254065,7
292742925,7
39382415,7
122704990,7
80081202,7
161067116,7
56684067,7
228216807,7
18051549,7
75784524,7
42826954,7
29140187,7
42822452,7
36341922,7
153535820,7
290477520,7
303975018,7
46603963,7
95177615,7
6807375,7
313446661,7
71183033,7
346606,7
6876526,7
154516822,7
164745738,7
89676882,7
299992995,7
284479508,7
145297256,7
245893085,7
275647239,7
225539659,7
18073834,7
9617752,7
46704049,7
276287193,7
310322067,7
59992400,7
303318139,7
231717094,7
132468884,7
128440332,7
289573285,7
29566242,7
303468429,7
42741909,7
305450205,7
291449298,7
294786820,7
299394869,7
274074643,7
30705616,7
17038338,7
1014826,7
11740219,7
301007675,7
6300514,7
145225276,7
2399021,7
294925137,7
303196414,7
308746890,7
29304038,7
59418262,7
166379028,7
8678852,7
37529091,7
58950634,7
165057303,7
170431200,7
124937334,7
6684908,7
8591759,7
169341352,7
41535814,7
165087387,7
12175356,7
311256326,7
7278207,7
231877197,7
40845507,7
143689991,7
2449381,7
17701030,7
154862929,7
290447641,7
308749395,7
227283080,7
162766586,7
6778475,7
217714,7
144919462,7
8761539,7
132617920,7
171841645,7
28962857,7
59339097,7
276308839,7
44150115,7
1133320,7
303471497,7
41337900,7
153395872,7
143689980,7
4019181,7
24399163,7
153530841,7
44146003,7
25094456,7
34016122,7
276253192,7
290306272,7
151584306,7
85860035,7
292743105,7
83840357,7
81954,7
297684775,7
311230570,7
675329,7
274727668,7
276232757,7
309231208,7
157697268,7
61472769,7
290202991,7
78580178,7
12008248,7
2266253,7
294675955,7
21970273,7
310173263,7
311132289,7
9559518,7
232449808,7
45151744,7
81161034,7
132457585,7
30650460,7
7795396,7
159981863,7
85862628,7
170320491,7
37885123,7
308751494,7
7802419,7
12147505,7
42826965,7
42856216,7
943045,7
305582499,7
12169888,7
15018919,7
289938551,7
7312898,7
12005606,7
8058424,7
291413304,7
7984549,7
284743167,7
37684184,7
42834502,7
4191837,7
26259577,7
80147462,7
143683681,7
276232760,7
279652947,7
232562008,7
42846442,7
123710725,7
6252269,7
12170040,7
42871903,7
6785207,7
6835826,7
17221970,7
221716371,7
153305538,7
7313689,7
15171787,7
7070868,7
85240963,7
157454423,7
346809,7
295422384,7
15184338,7
34220451,7
124977759,7
6303954,7
76603596,7
85859833,7
9468,7
297476272,7
52545,7
96707998,7
232664379,7
10917054,7
170450153,7
24985052,7
302057726,7
61472768,7
291401668,7
41777520,7
6806944,7
42919890,7
161608931,7
303851763,7
289962113,7
42810359,7
291425441,7
77997611,7
144552610,7
147597389,7
42852328,7
303692652,7
171838065,7
6254452,7
159428270,7
195636273,7
243206028,7
143679993,7
311109568,7
156846334,7
274726502,7
233075,7
29054087,7
159806680,7
14498057,7
21021337,7
4361399,7
143683098,7
138010331,7
289573326,7
6441128,7
8043305,7
87730460,7
302826452,7
153334969,7
12170556,7
54155288,7
228140379,7
39078858,7
60608463,7
311714132,7
45803247,7
8495494,7
232819846,7
40086442,7
42809709,7
303689200,7
11742488,7
4211600,7
239732914,7
12601,7
42870933,7
147840814,7
2453964,7
5511895,7
58965578,7
164902412,7
7001703,7
42873806,7
165094333,7
310319543,7
85599167,7
143683903,7
8092382,7
231903098,7
49551990,7
66576585,7
308750620,7
65587241,7
168861256,7
141856463,7
279645629,7
232753780,7
8800369,7
223228365,7
42872596,7
23092700,7
42882653,7
5125877,7
233233822,7
235074671,7
43813182,7
5124325,7
11820064,7
4188758,7
30287734,7
282319239,7
234612310,7
304036367,7
290791119,7
291703343,7
6806519,7
139129813,7
7052143,7
236116145,7
302926622,7
6499445,7
168327984,7
287244571,7
43152782,7
4402619,7
136756873,7
5234727,7
236321617,7
143447103,7
295601178,7
166748933,7
45543370,7
153211175,7
142641014,7
135133382,7
303322371,7
42665996,7
291410680,7
291435913,7
157810744,7
42389633,7
120386136,7
308751709,7
39080264,7
5125874,7
303975616,7
134956204,7
13325260,7
17225647,7
40911297,7
46394831,7
18046261,7
18521219,7
18087326,7
71186570,7
22501274,7
149562309,7
143688928,7
248044657,7
28195385,7
239144157,7
298436475,7
2394219,7
12172894,7
9264025,7
135412973,7
4384353,7
18521602,7
289814326,7
290107369,7
38625501,7
42874015,7
774584,7
10913337,7
45605736,7
75777970,7
308748082,7
59392213,7
143680288,7
6364411,7
42345961,7
42608831,7
6243068,7
161784301,7
143684861,7
29528182,7
56171165,7
6703911,7
5120368,7
226690525,7
232820734,7
290658446,7
191681893,7
46597255,7
6610173,7
41074616,7
161575965,7
29564989,7
335817,7
56269909,7
51539902,7
84118841,7
4511715,7
6443331,7
236321605,7
225124603,7
48538824,7
164678825,7
6406969,7
54192833,7
223077841,7
85858690,7
172702294,7
135372713,7
274851997,7
12118269,7
7564204,7
89956,7
160103198,7
230292475,7
308747010,7
171615601,7
143385892,7
45157457,7
6242634,7
42998050,7
87084690,7
310214580,7
10763099,7
42845067,7
179775506,7
55796567,7
302057099,7
42136355,7
6824397,7
49435073,7
12172573,7
143683540,7
15171699,7
18779099,7
234049746,7
147597671,7
297495122,7
29139497,7
304055872,7
57867,7
310342246,7
6833615,7
36772245,7
17039371,7
296196979,7
29564386,7
29553387,7
9069976,7
290555133,7
142525640,7
149901110,7
301772891,7
50525188,7
165784376,7
293075547,7
58980573,7
274837329,7
12147209,7
313538745,7
42870523,7
2396639,7
42688927,7
11697685,7
313485681,7
6286843,7
302021841,7
38808156,7
300137422,7
17218658,7
18544724,7
276251094,7
27259074,7
159873991,7
191680800,7
29816737,7
12008486,7
6958991,7
44153501,7
85897216,7
264684184,7
42653348,7
228376787,7
290202158,7
274910712,7
292333513,7
6466052,7
75782793,7
11822197,7
17485161,7
276159873,7
158494305,7
42845954,7
29566559,7
17135609,7
138837932,7
77192575,7
145050044,7
40073783,7
41234897,7
54183644,7
42813913,7
2574223,7
7358111,7
85954779,7
8128157,7
7590690,7
310867064,7
8039416,7
145376134,7
162576526,7
236321253,7
309643056,7
6941590,7
289818829,7
8014804,7
42854739,7
1663959,7
43020863,7
83610480,7
6506394,7
295423253,7
165785256,7
80513794,7
159369217,7
41665258,7
36738807,7
5177985,7
7648309,7
213949,7
215707884,7
6304209,7
890722,7
4384638,7
290573641,7
16181493,7
42965922,7
8016328,7
5518889,7
6665287,7
71348159,7
121255995,7
296291371,7
70413549,7
8733936,7
86409612,7
123520729,7
12141913,7
294673789,7
6240072,7
143298438,7
6708201,7
167030863,7
140055636,7
7070680,7
151026733,7
141537394,7
162220929,7
6531292,7
207922621,7
228158425,7
234131697,7
235123345,7
4761818,7
160603103,7
56358092,7
290017630,7
50845731,7
164452262,7
38627532,7
42415637,7
8681407,7
2847834,7
42856671,7
289745606,7
12006420,7
9032441,7
59301651,7
154940861,7
293859917,7
308880445,7
236323103,7
45212700,7
236436598,7
62545251,7
29416010,7
6309624,7
290837589,7
301673117,7
6606961,7
268367,7
75784528,7
37718075,7
9031418,7
8734142,7
24781379,7
17205320,7
6653874,7
36656882,7
228515919,7
231860026,7
236182815,7
17173119,7
290082151,7
29019027,7
303361638,7
75782563,7
61709158,7
228137399,7
235073604,7
42866205,7
78116555,7
23091433,7
128014214,7
302699493,7
6822311,7
313489706,7
160635207,7
39369668,7
143695253,7
276313659,7
303323918,7
145375139,7
156809240,7
12399830,7
155172963,7
84587752,7
39414438,7
303834188,7
169162885,7
12165931,7
7001602,7
223093937,7
5124831,7
33175700,7
28968994,7
143690046,7
290082143,7
164875763,7
28978930,7
8193378,7
166832827,7
289962305,7
6254064,7
276233305,7
155960357,7
303782921,7
28742223,7
164927684,7
12164660,7
211384818,7
30673792,7
42832891,7
81791438,7
143679808,7
10959347,7
7359875,7
292282452,7
11729080,7
290565923,7
10834841,7
164534365,7
160617203,7
12170481,7
233164904,7
123694084,7
292908846,7
30315252,7
42811721,7
9316380,7
73904397,7
304106618,7
